"id","team","week","position","name","playerId","points","starter"
"pl2330wk8",4,8,"QB","Tom Brady",2330,17.1,true
"pl4035886wk8",4,8,"RB","Khalil Herbert",4035886,15.9,false
"pl4242873wk8",4,8,"RB","Eno Benjamin",4242873,6.5,true
"pl16760wk8",4,8,"QB","Jimmy Garoppolo",16760,17.7,false
"pl3116165wk8",4,8,"WR","Chris Godwin",3116165,10.5,true
"pl4242335wk8",4,8,"RB","Jonathan Taylor",4242335,5.6,true
"pl3924365wk8",4,8,"TE","Hayden Hurst",3924365,6.2,false
"pl3046779wk8",4,8,"QB","Jared Goff",3046779,18.14,true
"pl3117251wk8",5,8,"RB","Christian McCaffrey",3117251,36.26,true
"pl8439wk8",5,8,"QB","Aaron Rodgers",8439,15.22,true
"pl3128720wk8",5,8,"RB","Nick Chubb",3128720,24.9,true
"pl3121023wk8",5,8,"TE","Dallas Goedert",3121023,9.4,false
"pl3932905wk8",5,8,"WR","Diontae Johnson",3932905,6,true
"pl11237wk8",5,8,"QB","Matt Ryan",11237,0,false
"pl16731wk8",5,8,"WR","Brandin Cooks",16731,9.3,false
"pl4361411wk8",5,8,"TE","Pat Freiermuth",4361411,7.7,true
"pl2576434wk8",5,8,"RB","Melvin Gordon III",2576434,12.7,false
"pl2577327wk8",5,8,"WR","Tyler Lockett",2577327,12.8,true
"pl4569618wk8",5,8,"WR","Garrett Wilson",4569618,14.5,false
"pl4039359wk8",5,8,"RB","Darrell Henderson Jr.",4039359,4,false
"pl-16002wk8",5,8,"D/ST","Bills D/ST",-16002,4,true
"pl4262921wk8",5,8,"WR","Justin Jefferson",4262921,12.8,true
"pl-16015wk8",5,8,"D/ST","Dolphins D/ST",-16015,0,false
"pl2578570wk8",5,8,"QB","Jacoby Brissett",2578570,20.32,true
"pl3916387wk8",6,8,"QB","Lamar Jackson",3916387,21.82,true
"pl16800wk8",6,8,"WR","Davante Adams",16800,0.7,true
"pl3054850wk8",6,8,"RB","Alvin Kamara",3054850,38.3,true
"pl3040151wk8",6,8,"TE","George Kittle",3040151,11.4,true
"pl14880wk8",6,8,"QB","Kirk Cousins",14880,23.48,true
"pl4259545wk8",6,8,"RB","D'Andre Swift",4259545,11.8,true
"pl2976316wk8",6,8,"WR","Michael Thomas",2976316,0,false
"pl15795wk8",6,8,"WR","DeAndre Hopkins",15795,27.9,true
"pl3122840wk8",6,8,"QB","Deshaun Watson",3122840,0,false
"pl4240021wk8",6,8,"RB","Cam Akers",4240021,0,false
"pl2980453wk8",6,8,"RB","Jamaal Williams",2980453,21.1,true
"pl3123076wk8",6,8,"TE","David Njoku",3123076,0,false
"pl3916433wk8",6,8,"WR","Jakobi Meyers",3916433,16.5,false
"pl-16020wk8",6,8,"D/ST","Jets D/ST",-16020,10,true
"pl4241416wk8",6,8,"RB","Chuba Hubbard",4241416,0,false
"pl3121410wk8",6,8,"WR","Parris Campbell",3121410,8.1,false
"pl3043078wk8",7,8,"RB","Derrick Henry",3043078,35.3,true
"pl15818wk8",7,8,"WR","Keenan Allen",15818,0,false
"pl4360248wk8",7,8,"TE","Kyle Pitts",4360248,16.5,true
"pl3915416wk8",7,8,"WR","DJ Moore",3915416,24.5,false
"pl4360310wk8",7,8,"QB","Trevor Lawrence",4360310,6.82,true
"pl4374302wk8",7,8,"WR","Amon-Ra St. Brown",4374302,10.4,true
"pl3918298wk8",7,8,"QB","Josh Allen",3918298,17.62,true
"pl3122976wk8",7,8,"RB","Jeff Wilson Jr.",3122976,4.5,false
"pl4361432wk8",7,8,"WR","Romeo Doubs",4361432,14.2,false
"pl2576414wk8",7,8,"RB","Raheem Mostert",2576414,7.2,true
"pl4360438wk8",7,8,"WR","Brandon Aiyuk",4360438,17.1,false
"pl2977187wk8",7,8,"WR","Cooper Kupp",2977187,18.9,true
"pl3051926wk8",7,8,"RB","Gus Edwards",3051926,6.5,true
"pl4240657wk8",7,8,"RB","Michael Carter",4240657,8.1,false
"pl-16010wk8",7,8,"D/ST","Titans D/ST",-16010,11,true
"pl4040655wk8",7,8,"WR","Darnell Mooney",4040655,9.5,false
"pl3917315wk8",8,8,"QB","Kyler Murray",3917315,24.64,true
"pl4241389wk8",8,8,"WR","CeeDee Lamb",4241389,16.3,true
"pl16737wk8",8,8,"WR","Mike Evans",16737,15.3,true
"pl3045147wk8",8,8,"RB","James Conner",3045147,0,false
"pl4362628wk8",8,8,"WR","Ja'Marr Chase",4362628,0,false
"pl4360238wk8",8,8,"RB","Dameon Pierce",4360238,12.6,true
"pl4569173wk8",8,8,"RB","Rhamondre Stevenson",4569173,17.8,true
"pl3895856wk8",8,8,"WR","Christian Kirk",3895856,5.5,true
"pl3930086wk8",8,8,"TE","Dawson Knox",3930086,8,false
"pl4426354wk8",8,8,"WR","George Pickens",4426354,0,false
"pl15864wk8",8,8,"QB","Geno Smith",15864,19.08,true
"pl-16021wk8",8,8,"D/ST","Eagles D/ST",-16021,13,true
"pl3120348wk8",8,8,"WR","JuJu Smith-Schuster",3120348,0,false
"pl4697815wk8",8,8,"RB","Rachaad White",4697815,5.8,false
"pl4040774wk8",8,8,"TE","Harrison Bryant",4040774,0,true
"pl4240600wk8",8,8,"WR","Kadarius Toney",4240600,0,false
"pl3042519wk8",9,8,"RB","Aaron Jones",3042519,17.7,false
"pl2577417wk8",9,8,"QB","Dak Prescott",2577417,25.4,true
"pl3115364wk8",9,8,"RB","Leonard Fournette",3115364,13.3,true
"pl3045138wk8",9,8,"WR","Mike Williams",3045138,0,false
"pl4241372wk8",9,8,"WR","Marquise Brown",4241372,0,false
"pl4038941wk8",9,8,"QB","Justin Herbert",4038941,0,false
"pl4036133wk8",9,8,"TE","T.J. Hockenson",4036133,9.5,true
"pl4567048wk8",9,8,"RB","Kenneth Walker III",4567048,11.7,true
"pl4241478wk8",9,8,"WR","DeVonta Smith",4241478,4.8,true
"pl4045163wk8",9,8,"RB","Miles Sanders",4045163,13.8,true
"pl4361370wk8",9,8,"WR","Chris Olave",4361370,7.7,true
"pl4046692wk8",9,8,"WR","Chase Claypool",4046692,10.54,false
"pl-16027wk8",9,8,"D/ST","Buccaneers D/ST",-16027,0,false
"pl2573401wk8",9,8,"TE","Tyler Higbee",2573401,2.5,false
"pl4241820wk8",9,8,"QB","Sam Ehlinger",4241820,7.54,true
"pl-16017wk8",9,8,"D/ST","Patriots D/ST",-16017,8,true
"pl3139477wk8",10,8,"QB","Patrick Mahomes",3139477,0,false
"pl15847wk8",10,8,"TE","Travis Kelce",15847,0,false
"pl3929630wk8",10,8,"RB","Saquon Barkley",3929630,13.7,true
"pl3051392wk8",10,8,"RB","Ezekiel Elliott",3051392,0,false
"pl3121422wk8",10,8,"WR","Terry McLaurin",3121422,13.6,true
"pl4360939wk8",10,8,"WR","Rashod Bateman",4360939,0,false
"pl4047365wk8",10,8,"RB","Josh Jacobs",4047365,6.4,true
"pl3059915wk8",10,8,"RB","Kareem Hunt",3059915,9.2,false
"pl4426502wk8",10,8,"WR","Drake London",4426502,5.1,false
"pl4372016wk8",10,8,"WR","Jaylen Waddle",4372016,26.6,true
"pl3915511wk8",10,8,"QB","Joe Burrow",3915511,13.48,true
"pl4241474wk8",10,8,"RB","Brian Robinson Jr.",4241474,2,true
"pl2468609wk8",10,8,"TE","Taysom Hill",2468609,7.78,true
"pl4367209wk8",10,8,"TE","Greg Dulcich",4367209,10.7,false
"pl-16028wk8",10,8,"D/ST","Commanders D/ST",-16028,7,true
"pl14012wk8",10,8,"QB","Andy Dalton",14012,17.16,true
"pl3116593wk9",1,9,"RB","Dalvin Cook",3116593,12.6,true
"pl4047646wk9",1,9,"WR","A.J. Brown",4047646,13.9,true
"pl3128429wk9",1,9,"WR","Courtland Sutton",3128429,0,false
"pl3117256wk9",1,9,"TE","Dalton Schultz",3117256,0,false
"pl4242214wk9",1,9,"RB","Clyde Edwards-Helaire",4242214,2.4,false
"pl3126486wk9",1,9,"WR","Deebo Samuel",3126486,0,false
"pl4040761wk9",1,9,"RB","Devin Singletary",4040761,6.8,false
"pl4035687wk9",1,9,"WR","Michael Pittman Jr.",4035687,3.7,false
"pl4048244wk9",1,9,"RB","Alexander Mattison",4048244,0.6,false
"pl2576980wk9",1,9,"QB","Marcus Mariota",2576980,7.56,true
"pl3125116wk9",1,9,"RB","D'Onta Foreman",3125116,3.1,true
"pl4362887wk9",1,9,"QB","Justin Fields",4362887,42.72,true
"pl3045144wk9",1,9,"WR","Tyler Boyd",3045144,6.9,true
"pl-16011wk9",1,9,"D/ST","Colts D/ST",-16011,8,true
"pl4240455wk9",1,9,"RB","Deon Jackson",4240455,4.6,true
"pl4361050wk9",1,9,"TE","Isaiah Likely",4361050,8.9,true
"pl4040715wk9",2,9,"QB","Jalen Hurts",4040715,20.02,true
"pl2976212wk9",2,9,"WR","Stefon Diggs",2976212,11.8,true
"pl3116406wk9",2,9,"WR","Tyreek Hill",3116406,23.8,true
"pl4239993wk9",2,9,"WR","Tee Higgins",4239993,9.5,true
"pl4241479wk9",2,9,"QB","Tua Tagovailoa",4241479,24.08,true
"pl4243537wk9",2,9,"WR","Gabe Davis",4243537,4.3,false
"pl4239934wk9",2,9,"RB","AJ Dillon",4239934,5.4,true
"pl4361259wk9",2,9,"QB","Zach Wilson",4361259,10.56,false
"pl3916148wk9",2,9,"RB","Tony Pollard",3916148,0,false
"pl15835wk9",2,9,"TE","Zach Ertz",15835,12.5,true
"pl3917792wk9",2,9,"QB","Daniel Jones",3917792,0,false
"pl3046439wk9",2,9,"TE","Hunter Henry",3046439,7,false
"pl-16009wk9",2,9,"D/ST","Packers D/ST",-16009,5,true
"pl2979843wk9",2,9,"RB","Kenyan Drake",2979843,23.9,false
"pl4427366wk9",2,9,"RB","Breece Hall",4427366,0,false
"pl4244732wk9",2,9,"RB","Caleb Huntley",4244732,3.4,true
"pl3068267wk9",3,9,"RB","Austin Ekeler",3068267,20.6,true
"pl3116385wk9",3,9,"RB","Joe Mixon",3116385,53.1,true
"pl16757wk9",3,9,"QB","Derek Carr",16757,18.36,true
"pl4047650wk9",3,9,"WR","DK Metcalf",4047650,12.2,true
"pl2576925wk9",3,9,"TE","Darren Waller",2576925,0,false
"pl4241463wk9",3,9,"WR","Jerry Jeudy",4241463,0,false
"pl2976499wk9",3,9,"WR","Amari Cooper",2976499,0,false
"pl3925347wk9",3,9,"RB","Damien Harris",3925347,0,false
"pl12483wk9",3,9,"QB","Matthew Stafford",12483,10.5,true
"pl4052042wk9",3,9,"RB","James Robinson",4052042,12.3,false
"pl-16006wk9",3,9,"D/ST","Cowboys D/ST",-16006,0,false
"pl4239996wk9",3,9,"RB","Travis Etienne Jr.",4239996,25.6,true
"pl3121427wk9",3,9,"WR","Curtis Samuel",3121427,15.6,false
"pl4242433wk9",3,9,"WR","Joshua Palmer",4242433,14.6,true
"pl-16004wk9",3,9,"D/ST","Bengals D/ST",-16004,8,true
"pl3051876wk9",3,9,"TE","Evan Engram",3051876,1.3,true
"pl4241457wk9",4,9,"RB","Najee Harris",4241457,0,false
"pl3116365wk9",4,9,"TE","Mark Andrews",3116365,0,false
"pl4035538wk9",4,9,"RB","David Montgomery",4035538,4.9,true
"pl4360294wk9",4,9,"RB","Antonio Gibson",4360294,5.7,true
"pl16460wk9",4,9,"WR","Adam Thielen",16460,8.2,false
"pl3128390wk9",4,9,"WR","Allen Lazard",3128390,16.7,true
"pl-16025wk9",4,9,"D/ST","49ers D/ST",-16025,0,false
"pl2330wk9",4,9,"QB","Tom Brady",2330,15.2,true
"pl4035886wk9",4,9,"RB","Khalil Herbert",4035886,2.3,false
"pl16760wk9",4,9,"QB","Jimmy Garoppolo",16760,0,false
"pl3116165wk9",4,9,"WR","Chris Godwin",3116165,7.2,true
"pl4242335wk9",4,9,"RB","Jonathan Taylor",4242335,0,false
"pl3046779wk9",4,9,"QB","Jared Goff",3046779,11.38,true
"pl-16022wk9",4,9,"D/ST","Cardinals D/ST",-16022,6,true
"pl3120348wk9",4,9,"WR","JuJu Smith-Schuster",3120348,13.8,true
"pl2975674wk9",4,9,"TE","Robert Tonyan",2975674,4.4,true
"pl3117251wk9",5,9,"RB","Christian McCaffrey",3117251,0,false
"pl8439wk9",5,9,"QB","Aaron Rodgers",8439,13.64,true
"pl3128720wk9",5,9,"RB","Nick Chubb",3128720,0,false
"pl3121023wk9",5,9,"TE","Dallas Goedert",3121023,20,true
"pl3932905wk9",5,9,"WR","Diontae Johnson",3932905,0,false
"pl11237wk9",5,9,"QB","Matt Ryan",11237,0,true
"pl16731wk9",5,9,"WR","Brandin Cooks",16731,0,false
"pl4361411wk9",5,9,"TE","Pat Freiermuth",4361411,0,false
"pl2576434wk9",5,9,"RB","Melvin Gordon III",2576434,0,false
"pl2577327wk9",5,9,"WR","Tyler Lockett",2577327,15.2,true
"pl4569618wk9",5,9,"WR","Garrett Wilson",4569618,13.9,true
"pl4039359wk9",5,9,"RB","Darrell Henderson Jr.",4039359,5.6,true
"pl-16002wk9",5,9,"D/ST","Bills D/ST",-16002,4,true
"pl4262921wk9",5,9,"WR","Justin Jefferson",4262921,22,true
"pl2578570wk9",5,9,"QB","Jacoby Brissett",2578570,0,false
"pl3126246wk9",5,9,"RB","Dontrell Hilliard",3126246,1.3,true
"pl3916387wk9",6,9,"QB","Lamar Jackson",3916387,17.52,true
"pl16800wk9",6,9,"WR","Davante Adams",16800,31.6,true
"pl3054850wk9",6,9,"RB","Alvin Kamara",3054850,7.7,true
"pl3040151wk9",6,9,"TE","George Kittle",3040151,0,false
"pl14880wk9",6,9,"QB","Kirk Cousins",14880,16.4,true
"pl4259545wk9",6,9,"RB","D'Andre Swift",4259545,6.5,true
"pl15795wk9",6,9,"WR","DeAndre Hopkins",15795,11.6,true
"pl3122840wk9",6,9,"QB","Deshaun Watson",3122840,0,false
"pl4240021wk9",6,9,"RB","Cam Akers",4240021,0.3,false
"pl2980453wk9",6,9,"RB","Jamaal Williams",2980453,10.1,true
"pl3123076wk9",6,9,"TE","David Njoku",3123076,0,false
"pl3916433wk9",6,9,"WR","Jakobi Meyers",3916433,4.9,false
"pl-16020wk9",6,9,"D/ST","Jets D/ST",-16020,10,false
"pl4241416wk9",6,9,"RB","Chuba Hubbard",4241416,0,false
"pl3116164wk9",6,9,"TE","Mike Gesicki",3116164,0.8,true
"pl-16018wk9",6,9,"D/ST","Saints D/ST",-16018,3,true
"pl3043078wk9",7,9,"RB","Derrick Henry",3043078,23.5,true
"pl15818wk9",7,9,"WR","Keenan Allen",15818,0,false
"pl4360248wk9",7,9,"TE","Kyle Pitts",4360248,3.7,true
"pl3915416wk9",7,9,"WR","DJ Moore",3915416,3.4,true
"pl4360310wk9",7,9,"QB","Trevor Lawrence",4360310,16.7,true
"pl4374302wk9",7,9,"WR","Amon-Ra St. Brown",4374302,7.5,true
"pl3918298wk9",7,9,"QB","Josh Allen",3918298,24.8,true
"pl3122976wk9",7,9,"RB","Jeff Wilson Jr.",3122976,14.7,false
"pl2576414wk9",7,9,"RB","Raheem Mostert",2576414,8.6,true
"pl4360438wk9",7,9,"WR","Brandon Aiyuk",4360438,0,false
"pl2977187wk9",7,9,"WR","Cooper Kupp",2977187,22.8,true
"pl3051926wk9",7,9,"RB","Gus Edwards",3051926,0,false
"pl4240657wk9",7,9,"RB","Michael Carter",4240657,15.1,false
"pl4040655wk9",7,9,"WR","Darnell Mooney",4040655,14,false
"pl4373626wk9",7,9,"RB","Tyler Allgeier",4373626,12.8,false
"pl-16016wk9",7,9,"D/ST","Vikings D/ST",-16016,8,true
"pl3917315wk9",8,9,"QB","Kyler Murray",3917315,19,true
"pl4241389wk9",8,9,"WR","CeeDee Lamb",4241389,0,false
"pl16737wk9",8,9,"WR","Mike Evans",16737,6.5,true
"pl3045147wk9",8,9,"RB","James Conner",3045147,8.9,false
"pl4362628wk9",8,9,"WR","Ja'Marr Chase",4362628,0,false
"pl4360238wk9",8,9,"RB","Dameon Pierce",4360238,13.9,true
"pl4569173wk9",8,9,"RB","Rhamondre Stevenson",4569173,14.5,true
"pl3895856wk9",8,9,"WR","Christian Kirk",3895856,17.6,true
"pl4426354wk9",8,9,"WR","George Pickens",4426354,0,false
"pl15864wk9",8,9,"QB","Geno Smith",15864,20.8,true
"pl-16021wk9",8,9,"D/ST","Eagles D/ST",-16021,8,true
"pl4697815wk9",8,9,"RB","Rachaad White",4697815,4.9,false
"pl4240600wk9",8,9,"WR","Kadarius Toney",4240600,2.2,false
"pl3918639wk9",8,9,"TE","Gerald Everett",3918639,6.1,true
"pl4361432wk9",8,9,"WR","Romeo Doubs",4361432,2.3,false
"pl15807wk9",8,9,"RB","Cordarrelle Patterson",15807,17.8,true
"pl3042519wk9",9,9,"RB","Aaron Jones",3042519,5.5,true
"pl2577417wk9",9,9,"QB","Dak Prescott",2577417,0,false
"pl3115364wk9",9,9,"RB","Leonard Fournette",3115364,8.5,false
"pl3045138wk9",9,9,"WR","Mike Williams",3045138,0,false
"pl4241372wk9",9,9,"WR","Marquise Brown",4241372,0,false
"pl4038941wk9",9,9,"QB","Justin Herbert",4038941,12.1,true
"pl4036133wk9",9,9,"TE","T.J. Hockenson",4036133,11.5,false
"pl4567048wk9",9,9,"RB","Kenneth Walker III",4567048,26.4,true
"pl4241478wk9",9,9,"WR","DeVonta Smith",4241478,3.2,true
"pl4045163wk9",9,9,"RB","Miles Sanders",4045163,15.3,true
"pl4361370wk9",9,9,"WR","Chris Olave",4361370,10.1,true
"pl4046692wk9",9,9,"WR","Chase Claypool",4046692,2.7,false
"pl-16027wk9",9,9,"D/ST","Buccaneers D/ST",-16027,9,false
"pl2573401wk9",9,9,"TE","Tyler Higbee",2573401,0,true
"pl-16017wk9",9,9,"D/ST","Patriots D/ST",-16017,26,true
"pl2565969wk9",9,9,"QB","Taylor Heinicke",2565969,13.66,true
"pl3139477wk9",10,9,"QB","Patrick Mahomes",3139477,34.14,true
"pl15847wk9",10,9,"TE","Travis Kelce",15847,15.6,true
"pl3929630wk9",10,9,"RB","Saquon Barkley",3929630,0,false
"pl3051392wk9",10,9,"RB","Ezekiel Elliott",3051392,0,false
"pl3121422wk9",10,9,"WR","Terry McLaurin",3121422,8.1,true
"pl4047365wk9",10,9,"RB","Josh Jacobs",4047365,10.2,true
"pl3059915wk9",10,9,"RB","Kareem Hunt",3059915,0,false
"pl4426502wk9",10,9,"WR","Drake London",4426502,1.8,false
"pl4372016wk9",10,9,"WR","Jaylen Waddle",4372016,17,true
"pl3915511wk9",10,9,"QB","Joe Burrow",3915511,19.14,true
"pl4241474wk9",10,9,"RB","Brian Robinson Jr.",4241474,4.8,true
"pl2468609wk9",10,9,"TE","Taysom Hill",2468609,1.12,false
"pl4367209wk9",10,9,"TE","Greg Dulcich",4367209,0,false
"pl-16012wk9",10,9,"D/ST","Chiefs D/ST",-16012,6,true
"pl4372485wk9",10,9,"WR","Rondale Moore",4372485,10.9,true
"pl14881wk9",10,9,"QB","Russell Wilson",14881,0,false
"pl3116593wk10",1,10,"RB","Dalvin Cook",3116593,22.1,true
"pl4047646wk10",1,10,"WR","A.J. Brown",4047646,1.2,true
"pl3128429wk10",1,10,"WR","Courtland Sutton",3128429,9.6,true
"pl3117256wk10",1,10,"TE","Dalton Schultz",3117256,14.4,true
"pl3126486wk10",1,10,"WR","Deebo Samuel",3126486,6.1,true
"pl4040761wk10",1,10,"RB","Devin Singletary",4040761,15.2,false
"pl4035687wk10",1,10,"WR","Michael Pittman Jr.",4035687,8.8,false
"pl4048244wk10",1,10,"RB","Alexander Mattison",4048244,2.4,false
"pl2576980wk10",1,10,"QB","Marcus Mariota",2576980,17.74,true
"pl3125116wk10",1,10,"RB","D'Onta Foreman",3125116,19,true
"pl4362887wk10",1,10,"QB","Justin Fields",4362887,39.38,true
"pl3045144wk10",1,10,"WR","Tyler Boyd",3045144,0,false
"pl4240455wk10",1,10,"RB","Deon Jackson",4240455,0,false
"pl4569987wk10",1,10,"RB","Jaylen Warren",4569987,9.2,false
"pl4362630wk10",1,10,"WR","Terrace Marshall Jr.",4362630,4.8,false
"pl-16014wk10",1,10,"D/ST","Rams D/ST",-16014,4,true
"pl4040715wk10",2,10,"QB","Jalen Hurts",4040715,21.8,true
"pl2976212wk10",2,10,"WR","Stefon Diggs",2976212,18.8,true
"pl3116406wk10",2,10,"WR","Tyreek Hill",3116406,12.9,true
"pl4239993wk10",2,10,"WR","Tee Higgins",4239993,0,false
"pl4241479wk10",2,10,"QB","Tua Tagovailoa",4241479,23.4,true
"pl4243537wk10",2,10,"WR","Gabe Davis",4243537,18.3,true
"pl4239934wk10",2,10,"RB","AJ Dillon",4239934,6.5,true
"pl4361259wk10",2,10,"QB","Zach Wilson",4361259,0,false
"pl3916148wk10",2,10,"RB","Tony Pollard",3916148,20.3,true
"pl15835wk10",2,10,"TE","Zach Ertz",15835,1.7,true
"pl3917792wk10",2,10,"QB","Daniel Jones",3917792,18.28,false
"pl3046439wk10",2,10,"TE","Hunter Henry",3046439,0,false
"pl-16009wk10",2,10,"D/ST","Packers D/ST",-16009,2,true
"pl2979843wk10",2,10,"RB","Kenyan Drake",2979843,0,false
"pl4427366wk10",2,10,"RB","Breece Hall",4427366,0,false
"pl4244732wk10",2,10,"RB","Caleb Huntley",4244732,3.2,false
"pl3068267wk10",3,10,"RB","Austin Ekeler",3068267,9.8,true
"pl3116385wk10",3,10,"RB","Joe Mixon",3116385,0,false
"pl16757wk10",3,10,"QB","Derek Carr",16757,17.92,true
"pl4047650wk10",3,10,"WR","DK Metcalf",4047650,10.1,true
"pl2576925wk10",3,10,"TE","Darren Waller",2576925,0,false
"pl4241463wk10",3,10,"WR","Jerry Jeudy",4241463,0,true
"pl2976499wk10",3,10,"WR","Amari Cooper",2976499,4.7,true
"pl3925347wk10",3,10,"RB","Damien Harris",3925347,0,false
"pl12483wk10",3,10,"QB","Matthew Stafford",12483,0,false
"pl4052042wk10",3,10,"RB","James Robinson",4052042,0,false
"pl-16006wk10",3,10,"D/ST","Cowboys D/ST",-16006,2,true
"pl4239996wk10",3,10,"RB","Travis Etienne Jr.",4239996,8.8,true
"pl3121427wk10",3,10,"WR","Curtis Samuel",3121427,5,false
"pl4242433wk10",3,10,"WR","Joshua Palmer",4242433,5.9,true
"pl3051876wk10",3,10,"TE","Evan Engram",3051876,2.9,true
"pl3124092wk10",3,10,"QB","John Wolford",3124092,8.78,false
"pl4241457wk10",4,10,"RB","Najee Harris",4241457,9.9,false
"pl3116365wk10",4,10,"TE","Mark Andrews",3116365,0,false
"pl4035538wk10",4,10,"RB","David Montgomery",4035538,4.9,true
"pl4360294wk10",4,10,"RB","Antonio Gibson",4360294,13.3,false
"pl16460wk10",4,10,"WR","Adam Thielen",16460,7.4,false
"pl3128390wk10",4,10,"WR","Allen Lazard",3128390,6,true
"pl2330wk10",4,10,"QB","Tom Brady",2330,16.02,true
"pl4035886wk10",4,10,"RB","Khalil Herbert",4035886,5.7,false
"pl16760wk10",4,10,"QB","Jimmy Garoppolo",16760,15.9,true
"pl3116165wk10",4,10,"WR","Chris Godwin",3116165,16.1,true
"pl4242335wk10",4,10,"RB","Jonathan Taylor",4242335,23.3,true
"pl3046779wk10",4,10,"QB","Jared Goff",3046779,14.84,false
"pl-16022wk10",4,10,"D/ST","Cardinals D/ST",-16022,10,true
"pl3120348wk10",4,10,"WR","JuJu Smith-Schuster",3120348,4.3,true
"pl-16033wk10",4,10,"D/ST","Ravens D/ST",-16033,0,false
"pl3843945wk10",4,10,"TE","Foster Moreau",3843945,11.8,true
"pl3117251wk10",5,10,"RB","Christian McCaffrey",3117251,15.7,true
"pl8439wk10",5,10,"QB","Aaron Rodgers",8439,19.36,true
"pl3128720wk10",5,10,"RB","Nick Chubb",3128720,13.6,true
"pl3121023wk10",5,10,"TE","Dallas Goedert",3121023,7.8,true
"pl3932905wk10",5,10,"WR","Diontae Johnson",3932905,8.3,true
"pl11237wk10",5,10,"QB","Matt Ryan",11237,22.68,false
"pl16731wk10",5,10,"WR","Brandin Cooks",16731,6.2,false
"pl4361411wk10",5,10,"TE","Pat Freiermuth",4361411,5.6,false
"pl2576434wk10",5,10,"RB","Melvin Gordon III",2576434,9,false
"pl2577327wk10",5,10,"WR","Tyler Lockett",2577327,11.7,true
"pl4569618wk10",5,10,"WR","Garrett Wilson",4569618,0,false
"pl4039359wk10",5,10,"RB","Darrell Henderson Jr.",4039359,9.7,false
"pl-16002wk10",5,10,"D/ST","Bills D/ST",-16002,3,true
"pl4262921wk10",5,10,"WR","Justin Jefferson",4262921,30.3,true
"pl2578570wk10",5,10,"QB","Jacoby Brissett",2578570,16.48,true
"pl3126246wk10",5,10,"RB","Dontrell Hilliard",3126246,1.3,false
"pl3916387wk10",6,10,"QB","Lamar Jackson",3916387,0,false
"pl16800wk10",6,10,"WR","Davante Adams",16800,23.1,true
"pl3054850wk10",6,10,"RB","Alvin Kamara",3054850,6,true
"pl3040151wk10",6,10,"TE","George Kittle",3040151,2.6,true
"pl14880wk10",6,10,"QB","Kirk Cousins",14880,15.48,true
"pl4259545wk10",6,10,"RB","D'Andre Swift",4259545,7.7,true
"pl15795wk10",6,10,"WR","DeAndre Hopkins",15795,14.8,true
"pl3122840wk10",6,10,"QB","Deshaun Watson",3122840,0,false
"pl4240021wk10",6,10,"RB","Cam Akers",4240021,2.2,false
"pl2980453wk10",6,10,"RB","Jamaal Williams",2980453,11.9,true
"pl3123076wk10",6,10,"TE","David Njoku",3123076,0,false
"pl3916433wk10",6,10,"WR","Jakobi Meyers",3916433,0,false
"pl-16020wk10",6,10,"D/ST","Jets D/ST",-16020,0,false
"pl4241416wk10",6,10,"RB","Chuba Hubbard",4241416,1.4,false
"pl-16018wk10",6,10,"D/ST","Saints D/ST",-16018,5,true
"pl14012wk10",6,10,"QB","Andy Dalton",14012,7.06,true
"pl3043078wk10",7,10,"RB","Derrick Henry",3043078,7.7,true
"pl4360248wk10",7,10,"TE","Kyle Pitts",4360248,3.8,false
"pl3915416wk10",7,10,"WR","DJ Moore",3915416,4.9,true
"pl4360310wk10",7,10,"QB","Trevor Lawrence",4360310,20.96,true
"pl4374302wk10",7,10,"WR","Amon-Ra St. Brown",4374302,17.1,true
"pl3918298wk10",7,10,"QB","Josh Allen",3918298,19.6,true
"pl3122976wk10",7,10,"RB","Jeff Wilson Jr.",3122976,21.3,true
"pl2576414wk10",7,10,"RB","Raheem Mostert",2576414,16.7,false
"pl4360438wk10",7,10,"WR","Brandon Aiyuk",4360438,9.4,false
"pl2977187wk10",7,10,"WR","Cooper Kupp",2977187,1.4,true
"pl3051926wk10",7,10,"RB","Gus Edwards",3051926,0,false
"pl4240657wk10",7,10,"RB","Michael Carter",4240657,0,false
"pl4040655wk10",7,10,"WR","Darnell Mooney",4040655,7.7,false
"pl-16010wk10",7,10,"D/ST","Titans D/ST",-16010,11,true
"pl4367209wk10",7,10,"TE","Greg Dulcich",4367209,1.6,true
"pl14881wk10",7,10,"QB","Russell Wilson",14881,14.24,false
"pl3917315wk10",8,10,"QB","Kyler Murray",3917315,0,false
"pl4241389wk10",8,10,"WR","CeeDee Lamb",4241389,32.5,true
"pl16737wk10",8,10,"WR","Mike Evans",16737,7.9,true
"pl3045147wk10",8,10,"RB","James Conner",3045147,22.1,false
"pl4362628wk10",8,10,"WR","Ja'Marr Chase",4362628,0,false
"pl4360238wk10",8,10,"RB","Dameon Pierce",4360238,11.2,true
"pl4569173wk10",8,10,"RB","Rhamondre Stevenson",4569173,0,false
"pl3895856wk10",8,10,"WR","Christian Kirk",3895856,27,true
"pl4426354wk10",8,10,"WR","George Pickens",4426354,13,false
"pl15864wk10",8,10,"QB","Geno Smith",15864,19.2,true
"pl-16021wk10",8,10,"D/ST","Eagles D/ST",-16021,7,true
