"id","team","week","position","name","playerId","points","starter"
"pl16799wk3",5,3,"WR","Allen Robinson II",16799,3.7,true
"pl14881wk3",5,3,"QB","Russell Wilson",14881,18.62,true
"pl13229wk3",5,3,"TE","Rob Gronkowski",13229,7.5,true
"pl3043078wk3",5,3,"RB","Derrick Henry",3043078,17.9,true
"pl4046692wk3",5,3,"WR","Chase Claypool",4046692,14.1,true
"pl3119195wk3",5,3,"RB","Chase Edmonds",3119195,11,true
"pl4040715wk3",5,3,"QB","Jalen Hurts",4040715,24.54,false
"pl-16023wk3",5,3,"D/ST","Steelers D/ST",-16023,4,true
"pl16731wk3",5,3,"WR","Brandin Cooks",16731,16.2,false
"pl2980453wk3",5,3,"RB","Jamaal Williams",2980453,13.7,false
"pl4035004wk3",5,3,"WR","Mecole Hardman",4035004,11,false
"pl4241372wk3",5,3,"WR","Marquise Brown",4241372,6.8,false
"pl3116164wk3",5,3,"TE","Mike Gesicki",3116164,13.6,false
"pl4569173wk3",5,3,"RB","Rhamondre Stevenson",4569173,0,false
"pl4262921wk3",5,3,"WR","Justin Jefferson",4262921,22.3,true
"pl3051392wk3",6,3,"RB","Ezekiel Elliott",3051392,25.1,true
"pl3919596wk3",6,3,"RB","Chris Carson",3919596,15.2,true
"pl3121422wk3",6,3,"WR","Terry McLaurin",3121422,8.2,true
"pl2577417wk3",6,3,"QB","Dak Prescott",2577417,26.12,true
"pl2577327wk3",6,3,"WR","Tyler Lockett",2577327,5.1,true
"pl4259545wk3",6,3,"RB","D'Andre Swift",4259545,20.2,true
"pl4239993wk3",6,3,"WR","Tee Higgins",4239993,0,false
"pl3128429wk3",6,3,"WR","Courtland Sutton",3128429,6.2,true
"pl2574808wk3",6,3,"WR","Robby Anderson",2574808,1.3,false
"pl3916430wk3",6,3,"RB","Nyheim Hines",3916430,16.4,false
"pl3042778wk3",6,3,"WR","Corey Davis",3042778,6.6,false
"pl2975674wk3",6,3,"TE","Robert Tonyan",2975674,1.1,true
"pl4360310wk3",6,3,"QB","Trevor Lawrence",4360310,9.46,false
"pl-16014wk3",6,3,"D/ST","Rams D/ST",-16014,0,true
"pl4052042wk3",6,3,"RB","James Robinson",4052042,22.4,false
"pl16944wk3",6,3,"RB","Devonta Freeman",16944,0.8,false
"pl15847wk3",7,3,"TE","Travis Kelce",15847,13.9,true
"pl4242335wk3",7,3,"RB","Jonathan Taylor",4242335,7.7,true
"pl3915416wk3",7,3,"WR","DJ Moore",3915416,16.5,true
"pl13982wk3",7,3,"WR","Julio Jones",13982,6.2,true
"pl4361579wk3",7,3,"RB","Javonte Williams",4361579,11.7,false
"pl2576434wk3",7,3,"RB","Melvin Gordon III",2576434,14.6,true
"pl3045144wk3",7,3,"WR","Tyler Boyd",3045144,11.6,true
"pl3045147wk3",7,3,"RB","James Conner",3045147,17.8,false
"pl3918298wk3",7,3,"QB","Josh Allen",3918298,45.22,true
"pl4243160wk3",7,3,"WR","Laviska Shenault Jr.",4243160,6.8,false
"pl3128721wk3",7,3,"RB","Sony Michel",3128721,9.4,true
"pl16913wk3",7,3,"RB","James White",16913,0.6,false
"pl-16007wk3",7,3,"D/ST","Broncos D/ST",-16007,17,true
"pl4241555wk3",7,3,"RB","Elijah Mitchell",4241555,0,false
"pl4241802wk3",7,3,"WR","Jalen Reagor",4241802,7.8,false
"pl3917792wk3",7,3,"QB","Daniel Jones",3917792,16.54,false
"pl3116406wk3",8,3,"WR","Tyreek Hill",3116406,7.2,true
"pl3116385wk3",8,3,"RB","Joe Mixon",3116385,9.9,true
"pl16737wk3",8,3,"WR","Mike Evans",16737,14.6,true
"pl3925357wk3",8,3,"WR","Calvin Ridley",3925357,10.1,true
"pl16460wk3",8,3,"WR","Adam Thielen",16460,14,true
"pl3925347wk3",8,3,"RB","Damien Harris",3925347,2.1,true
"pl4362628wk3",8,3,"WR","Ja'Marr Chase",4362628,20.5,false
"pl16813wk3",8,3,"TE","Logan Thomas",16813,10.2,true
"pl4040761wk3",8,3,"RB","Devin Singletary",4040761,3.1,false
"pl3916148wk3",8,3,"RB","Tony Pollard",3916148,7,false
"pl3916387wk3",8,3,"QB","Lamar Jackson",3916387,21.28,true
"pl17359wk3",8,3,"RB","Damien Williams",17359,0,false
"pl2576623wk3",8,3,"WR","DeVante Parker",2576623,6.2,false
"pl3916433wk3",8,3,"WR","Jakobi Meyers",3916433,13.9,false
"pl-16002wk3",8,3,"D/ST","Bills D/ST",-16002,9,true
"pl3693033wk3",8,3,"RB","Jacques Patrick",3693033,0,false
"pl3042519wk3",9,3,"RB","Aaron Jones",3042519,16.6,true
"pl4242214wk3",9,3,"RB","Clyde Edwards-Helaire",4242214,15.9,true
"pl4047365wk3",9,3,"RB","Josh Jacobs",4047365,0,false
"pl4047646wk3",9,3,"WR","A.J. Brown",4047646,0.3,true
"pl3932905wk3",9,3,"WR","Diontae Johnson",3932905,0,false
"pl3068267wk3",9,3,"RB","Austin Ekeler",3068267,19.7,true
"pl4038941wk3",9,3,"QB","Justin Herbert",4038941,38.84,true
"pl2976316wk3",9,3,"WR","Michael Thomas",2976316,0,false
"pl4036131wk3",9,3,"TE","Noah Fant",4036131,2.5,true
"pl3115394wk3",9,3,"WR","DJ Chark Jr.",3115394,12.4,true
"pl16790wk3",9,3,"WR","Jarvis Landry",16790,0,false
"pl2508176wk3",9,3,"RB","David Johnson",2508176,1.1,false
"pl-16027wk3",9,3,"D/ST","Buccaneers D/ST",-16027,-3,false
"pl16757wk3",9,3,"QB","Derek Carr",16757,25.24,false
"pl-16013wk3",9,3,"D/ST","Raiders D/ST",-16013,4,true
"pl3051902wk3",9,3,"RB","Peyton Barber",3051902,21.7,true
"pl3054850wk3",10,3,"RB","Alvin Kamara",3054850,19.3,true
"pl3040151wk3",10,3,"TE","George Kittle",3040151,13.6,true
"pl4241389wk3",10,3,"WR","CeeDee Lamb",4241389,8,true
"pl3886818wk3",10,3,"RB","Myles Gaskin",3886818,8.9,true
"pl4360438wk3",10,3,"WR","Brandon Aiyuk",4360438,12.5,false
"pl4241463wk3",10,3,"WR","Jerry Jeudy",4241463,0,false
"pl4241401wk3",10,3,"RB","Trey Sermon",4241401,10.4,false
"pl4360294wk3",10,3,"RB","Antonio Gibson",4360294,16.9,true
"pl2979843wk3",10,3,"RB","Kenyan Drake",2979843,7.2,true
"pl14876wk3",10,3,"QB","Ryan Tannehill",14876,27.48,false
"pl4372016wk3",10,3,"WR","Jaylen Waddle",4372016,11.8,true
"pl3915511wk3",10,3,"QB","Joe Burrow",3915511,23.58,false
"pl4241416wk3",10,3,"RB","Chuba Hubbard",4241416,9.4,false
"pl4371733wk3",10,3,"RB","Kenneth Gainwell",4371733,4.9,false
"pl16728wk3",10,3,"QB","Teddy Bridgewater",16728,11.8,true
"pl-16010wk3",10,3,"D/ST","Titans D/ST",-16010,5,true
"pl3128720wk4",1,4,"RB","Nick Chubb",3128720,11,true
"pl3139477wk4",1,4,"QB","Patrick Mahomes",3139477,41.72,true
"pl15880wk4",1,4,"WR","Robert Woods",15880,12.8,false
"pl4047650wk4",1,4,"WR","DK Metcalf",4047650,14.5,true
"pl15818wk4",1,4,"WR","Keenan Allen",15818,7.1,true
"pl4036133wk4",1,4,"TE","T.J. Hockenson",4036133,6.2,true
"pl3912550wk4",1,4,"RB","Ronald Jones II",3912550,8.5,false
"pl4240657wk4",1,4,"RB","Michael Carter",4240657,9.9,false
"pl3126486wk4",1,4,"WR","Deebo Samuel",3126486,31.7,true
"pl13934wk4",1,4,"WR","Antonio Brown",13934,9.8,true
"pl4035687wk4",1,4,"WR","Michael Pittman Jr.",4035687,8.9,false
"pl4048244wk4",1,4,"RB","Alexander Mattison",4048244,2,false
"pl4046676wk4",1,4,"RB","Tony Jones Jr.",4046676,1,false
"pl15807wk4",1,4,"RB","Cordarrelle Patterson",15807,32.1,true
"pl-16004wk4",1,4,"D/ST","Bengals D/ST",-16004,1,true
"pl4036348wk4",1,4,"WR","Michael Gallup",4036348,0,false
"pl16800wk4",2,4,"WR","Davante Adams",16800,9.4,true
"pl15795wk4",2,4,"WR","DeAndre Hopkins",15795,8.7,true
"pl4045163wk4",2,4,"RB","Miles Sanders",4045163,6.2,true
"pl3116365wk4",2,4,"TE","Mark Andrews",3116365,9.2,true
"pl3059915wk4",2,4,"RB","Kareem Hunt",3059915,15.6,true
"pl8439wk4",2,4,"QB","Aaron Rodgers",8439,28.12,true
"pl4239934wk4",2,4,"RB","AJ Dillon",4239934,10.2,false
"pl4372485wk4",2,4,"WR","Rondale Moore",4372485,5.2,false
"pl4362887wk4",2,4,"QB","Justin Fields",4362887,7.26,false
"pl3052876wk4",2,4,"WR","William Fuller V",3052876,1.1,true
"pl15072wk4",2,4,"WR","Marvin Jones Jr.",15072,3.9,true
"pl3895827wk4",2,4,"RB","Ty'Son Williams",3895827,0,false
"pl-16028wk4",2,4,"D/ST","Commanders D/ST",-16028,5,true
"pl16777wk4",2,4,"RB","Carlos Hyde",16777,0,false
"pl3045260wk4",2,4,"RB","Corey Clement",3045260,0,false
"pl3116593wk4",3,4,"RB","Dalvin Cook",3116593,5.4,true
"pl3929630wk4",3,4,"RB","Saquon Barkley",3929630,27.1,true
"pl2976499wk4",3,4,"WR","Amari Cooper",2976499,14.4,true
"pl4360248wk4",3,4,"TE","Kyle Pitts",4360248,7,true
"pl2976212wk4",3,4,"WR","Stefon Diggs",2976212,14.9,true
"pl4039359wk4",3,4,"RB","Darrell Henderson Jr.",4039359,14.1,true
"pl2974858wk4",3,4,"WR","Kenny Golladay",2974858,14.6,false
"pl3120348wk4",3,4,"WR","JuJu Smith-Schuster",3120348,2.1,true
"pl4035676wk4",3,4,"RB","Zack Moss",4035676,12.1,false
"pl12483wk4",3,4,"QB","Matthew Stafford",12483,23.3,true
"pl2573401wk4",3,4,"TE","Tyler Higbee",2573401,5.6,false
"pl4241475wk4",3,4,"WR","Henry Ruggs III",4241475,7.5,false
"pl15920wk4",3,4,"RB","Latavius Murray",15920,11.9,false
"pl-16017wk4",3,4,"D/ST","Patriots D/ST",-16017,0,false
"pl2978109wk4",3,4,"WR","Zach Pascal",2978109,6.4,false
"pl-16006wk4",3,4,"D/ST","Cowboys D/ST",-16006,7,true
"pl4241457wk4",4,4,"RB","Najee Harris",4241457,18.1,true
"pl2576925wk4",4,4,"TE","Darren Waller",2576925,13,true
"pl3116165wk4",4,4,"WR","Chris Godwin",3116165,7,true
"pl2977187wk4",4,4,"WR","Cooper Kupp",2977187,8.9,true
"pl3025433wk4",4,4,"RB","Mike Davis",3025433,9.6,false
"pl4035538wk4",4,4,"RB","David Montgomery",4035538,22.6,true
"pl3917315wk4",4,4,"QB","Kyler Murray",3917315,26.62,true
"pl16733wk4",4,4,"WR","Odell Beckham Jr.",16733,4.1,true
"pl4241478wk4",4,4,"WR","DeVonta Smith",4241478,15.7,false
"pl3115364wk4",4,4,"RB","Leonard Fournette",3115364,15.4,false
"pl3045138wk4",4,4,"WR","Mike Williams",3045138,1.6,true
"pl2330wk4",4,4,"QB","Tom Brady",2330,11.06,false
"pl-16029wk4",4,4,"D/ST","Panthers D/ST",-16029,-6,true
"pl13981wk4",4,4,"RB","Mark Ingram II",13981,2.4,false
"pl2976592wk4",4,4,"WR","Sterling Shepard",2976592,0,false
"pl-16024wk4",4,4,"D/ST","Chargers D/ST",-16024,9,false
"pl3117251wk4",5,4,"RB","Christian McCaffrey",3117251,0,false
"pl16799wk4",5,4,"WR","Allen Robinson II",16799,7.8,true
"pl14881wk4",5,4,"QB","Russell Wilson",14881,26.56,true
"pl13229wk4",5,4,"TE","Rob Gronkowski",13229,0,false
"pl3043078wk4",5,4,"RB","Derrick Henry",3043078,24.7,true
"pl4046692wk4",5,4,"WR","Chase Claypool",4046692,0,false
"pl3119195wk4",5,4,"RB","Chase Edmonds",3119195,15.9,true
"pl4040715wk4",5,4,"QB","Jalen Hurts",4040715,32.18,false
"pl16731wk4",5,4,"WR","Brandin Cooks",16731,7.2,true
"pl2980453wk4",5,4,"RB","Jamaal Williams",2980453,6.6,false
"pl4035004wk4",5,4,"WR","Mecole Hardman",4035004,5.1,false
"pl4241372wk4",5,4,"WR","Marquise Brown",4241372,17.1,true
"pl3116164wk4",5,4,"TE","Mike Gesicki",3116164,14.2,false
"pl4262921wk4",5,4,"WR","Justin Jefferson",4262921,17.4,true
"pl3121023wk4",5,4,"TE","Dallas Goedert",3121023,14.1,true
"pl-16003wk4",5,4,"D/ST","Bears D/ST",-16003,8,true
"pl3051392wk4",6,4,"RB","Ezekiel Elliott",3051392,20.3,true
"pl3919596wk4",6,4,"RB","Chris Carson",3919596,3.6,true
"pl3121422wk4",6,4,"WR","Terry McLaurin",3121422,27.3,true
"pl2577417wk4",6,4,"QB","Dak Prescott",2577417,35.02,true
"pl2577327wk4",6,4,"WR","Tyler Lockett",2577327,4.4,true
"pl4259545wk4",6,4,"RB","D'Andre Swift",4259545,6.9,true
"pl4239993wk4",6,4,"WR","Tee Higgins",4239993,0,false
"pl3128429wk4",6,4,"WR","Courtland Sutton",3128429,6.2,false
"pl2574808wk4",6,4,"WR","Robby Anderson",2574808,7.4,false
"pl3916430wk4",6,4,"RB","Nyheim Hines",3916430,0.1,false
"pl3042778wk4",6,4,"WR","Corey Davis",3042778,19.1,false
"pl2975674wk4",6,4,"TE","Robert Tonyan",2975674,1.8,true
"pl4360310wk4",6,4,"QB","Trevor Lawrence",4360310,17.76,false
"pl-16014wk4",6,4,"D/ST","Rams D/ST",-16014,-5,false
"pl4052042wk4",6,4,"RB","James Robinson",4052042,20.1,true
"pl-16008wk4",6,4,"D/ST","Lions D/ST",-16008,2,true
"pl15847wk4",7,4,"TE","Travis Kelce",15847,4.3,true
"pl4242335wk4",7,4,"RB","Jonathan Taylor",4242335,18.9,true
"pl3915416wk4",7,4,"WR","DJ Moore",3915416,27.9,true
"pl13982wk4",7,4,"WR","Julio Jones",13982,0,false
"pl4361579wk4",7,4,"RB","Javonte Williams",4361579,7.4,true
"pl2576434wk4",7,4,"RB","Melvin Gordon III",2576434,7.7,true
"pl3045144wk4",7,4,"WR","Tyler Boyd",3045144,16.3,true
"pl3045147wk4",7,4,"RB","James Conner",3045147,19.6,false
"pl3918298wk4",7,4,"QB","Josh Allen",3918298,24.02,true
"pl3128721wk4",7,4,"RB","Sony Michel",3128721,-0.9,false
"pl-16007wk4",7,4,"D/ST","Broncos D/ST",-16007,0,true
"pl4241555wk4",7,4,"RB","Elijah Mitchell",4241555,0,false
"pl4241802wk4",7,4,"WR","Jalen Reagor",4241802,2.6,false
"pl15349wk4",7,4,"WR","Cole Beasley",15349,2.6,false
"pl-16011wk4",7,4,"D/ST","Colts D/ST",-16011,10,false
"pl3895856wk4",7,4,"WR","Christian Kirk",3895856,1,true
"pl3116406wk4",8,4,"WR","Tyreek Hill",3116406,42.1,true
"pl3116385wk4",8,4,"RB","Joe Mixon",3116385,13.2,true
"pl16737wk4",8,4,"WR","Mike Evans",16737,11,false
"pl3925357wk4",8,4,"WR","Calvin Ridley",3925357,11.5,true
"pl16460wk4",8,4,"WR","Adam Thielen",16460,6.1,true
"pl3925347wk4",8,4,"RB","Damien Harris",3925347,3.6,false
"pl4362628wk4",8,4,"WR","Ja'Marr Chase",4362628,10.7,true
"pl16813wk4",8,4,"TE","Logan Thomas",16813,0,true
"pl4040761wk4",8,4,"RB","Devin Singletary",4040761,9.1,false
"pl3916148wk4",8,4,"RB","Tony Pollard",3916148,6.7,true
"pl3916387wk4",8,4,"QB","Lamar Jackson",3916387,21.44,true
"pl3916433wk4",8,4,"WR","Jakobi Meyers",3916433,12.8,false
"pl-16002wk4",8,4,"D/ST","Bills D/ST",-16002,21,true
"pl2572861wk4",8,4,"RB","J.D. McKissic",2572861,14.4,false
"pl3915486wk4",8,4,"TE","Tyler Conklin",3915486,3.8,false
"pl-16009wk4",8,4,"D/ST","Packers D/ST",-16009,9,false
"pl3042519wk4",9,4,"RB","Aaron Jones",3042519,9.4,true
"pl4242214wk4",9,4,"RB","Clyde Edwards-Helaire",4242214,18.4,true
"pl4047365wk4",9,4,"RB","Josh Jacobs",4047365,8.2,true
"pl4047646wk4",9,4,"WR","A.J. Brown",4047646,0,false
"pl3932905wk4",9,4,"WR","Diontae Johnson",3932905,19.7,true
"pl3068267wk4",9,4,"RB","Austin Ekeler",3068267,28,true
"pl4038941wk4",9,4,"QB","Justin Herbert",4038941,27.28,true
"pl2976316wk4",9,4,"WR","Michael Thomas",2976316,0,false
"pl4036131wk4",9,4,"TE","Noah Fant",4036131,13.6,true
"pl3115394wk4",9,4,"WR","DJ Chark Jr.",3115394,0,true
"pl16790wk4",9,4,"WR","Jarvis Landry",16790,0,false
"pl-16027wk4",9,4,"D/ST","Buccaneers D/ST",-16027,11,false
"pl16757wk4",9,4,"QB","Derek Carr",16757,18.44,false
"pl3051902wk4",9,4,"RB","Peyton Barber",3051902,0,false
"pl13295wk4",9,4,"WR","Emmanuel Sanders",13295,10.6,false
"pl-16018wk4",9,4,"D/ST","Saints D/ST",-16018,-3,true
"pl3054850wk4",10,4,"RB","Alvin Kamara",3054850,12,true
"pl3040151wk4",10,4,"TE","George Kittle",3040151,6,true
"pl4241389wk4",10,4,"WR","CeeDee Lamb",4241389,2.3,true
"pl3886818wk4",10,4,"RB","Myles Gaskin",3886818,0.3,true
"pl4360438wk4",10,4,"WR","Brandon Aiyuk",4360438,2,false
"pl4241463wk4",10,4,"WR","Jerry Jeudy",4241463,0,false
"pl4241401wk4",10,4,"RB","Trey Sermon",4241401,8.9,true
"pl4360294wk4",10,4,"RB","Antonio Gibson",4360294,14.5,false
"pl2979843wk4",10,4,"RB","Kenyan Drake",2979843,0.2,false
"pl14876wk4",10,4,"QB","Ryan Tannehill",14876,20.82,false
"pl4372016wk4",10,4,"WR","Jaylen Waddle",4372016,4.8,true
"pl3915511wk4",10,4,"QB","Joe Burrow",3915511,26.32,true
"pl4241416wk4",10,4,"RB","Chuba Hubbard",4241416,8.1,true
"pl4371733wk4",10,4,"RB","Kenneth Gainwell",4371733,17.9,false
"pl-16010wk4",10,4,"D/ST","Titans D/ST",-16010,2,true
"pl3046439wk4",10,4,"TE","Hunter Henry",3046439,11.2,false
"pl3128720wk5",1,5,"RB","Nick Chubb",3128720,23.5,true
"pl3139477wk5",1,5,"QB","Patrick Mahomes",3139477,22.98,true
"pl15880wk5",1,5,"WR","Robert Woods",15880,21,true
"pl4047650wk5",1,5,"WR","DK Metcalf",4047650,24.3,true
"pl15818wk5",1,5,"WR","Keenan Allen",15818,10.5,false
"pl4036133wk5",1,5,"TE","T.J. Hockenson",4036133,3.2,true
"pl3912550wk5",1,5,"RB","Ronald Jones II",3912550,4.1,false
"pl4240657wk5",1,5,"RB","Michael Carter",4240657,13.3,false
"pl3126486wk5",1,5,"WR","Deebo Samuel",3126486,14.6,true
"pl13934wk5",1,5,"WR","Antonio Brown",13934,27.9,false
"pl4035687wk5",1,5,"WR","Michael Pittman Jr.",4035687,17.9,false
"pl4048244wk5",1,5,"RB","Alexander Mattison",4048244,22.8,true
"pl15807wk5",1,5,"RB","Cordarrelle Patterson",15807,14.9,true
"pl4036348wk5",1,5,"WR","Michael Gallup",4036348,0,false
"pl-16001wk5",1,5,"D/ST","Falcons D/ST",-16001,6,true
"pl3135321wk5",1,5,"WR","Hunter Renfrow",3135321,8.6,false
"pl16800wk5",2,5,"WR","Davante Adams",16800,32.1,true
"pl15795wk5",2,5,"WR","DeAndre Hopkins",15795,17.7,true
"pl4045163wk5",2,5,"RB","Miles Sanders",4045163,7.6,true
"pl3116365wk5",2,5,"TE","Mark Andrews",3116365,36.2,true
"pl3059915wk5",2,5,"RB","Kareem Hunt",3059915,23.4,true
"pl8439wk5",2,5,"QB","Aaron Rodgers",8439,23.76,true
"pl4239934wk5",2,5,"RB","AJ Dillon",4239934,15.9,false
"pl4372485wk5",2,5,"WR","Rondale Moore",4372485,12.2,true
"pl4362887wk5",2,5,"QB","Justin Fields",4362887,10.84,false
"pl3052876wk5",2,5,"WR","William Fuller V",3052876,0,false
"pl15072wk5",2,5,"WR","Marvin Jones Jr.",15072,3,true
"pl3895827wk5",2,5,"RB","Ty'Son Williams",3895827,3.1,false
"pl-16028wk5",2,5,"D/ST","Commanders D/ST",-16028,4,true
"pl16777wk5",2,5,"RB","Carlos Hyde",16777,1.3,false
"pl3116593wk5",3,5,"RB","Dalvin Cook",3116593,0,false
"pl3929630wk5",3,5,"RB","Saquon Barkley",3929630,0.9,true
"pl2976499wk5",3,5,"WR","Amari Cooper",2976499,13.5,true
"pl4360248wk5",3,5,"TE","Kyle Pitts",4360248,22.4,true
"pl2976212wk5",3,5,"WR","Stefon Diggs",2976212,7.9,true
"pl4039359wk5",3,5,"RB","Darrell Henderson Jr.",4039359,16.4,true
"pl2974858wk5",3,5,"WR","Kenny Golladay",2974858,0,true
"pl3120348wk5",3,5,"WR","JuJu Smith-Schuster",3120348,0.6,false
"pl4035676wk5",3,5,"RB","Zack Moss",4035676,10.7,true
"pl12483wk5",3,5,"QB","Matthew Stafford",12483,18.5,true
"pl2573401wk5",3,5,"TE","Tyler Higbee",2573401,8.4,false
"pl4241475wk5",3,5,"WR","Henry Ruggs III",4241475,6.6,false
"pl15920wk5",3,5,"RB","Latavius Murray",15920,4,false
"pl-16017wk5",3,5,"D/ST","Patriots D/ST",-16017,4,true
"pl-16006wk5",3,5,"D/ST","Cowboys D/ST",-16006,9,false
"pl2576623wk5",3,5,"WR","DeVante Parker",2576623,0,false
"pl4241457wk5",4,5,"RB","Najee Harris",4241457,21.2,true
"pl2576925wk5",4,5,"TE","Darren Waller",2576925,6.5,true
"pl3116165wk5",4,5,"WR","Chris Godwin",3116165,10.5,true
"pl2977187wk5",4,5,"WR","Cooper Kupp",2977187,12.7,true
"pl3025433wk5",4,5,"RB","Mike Davis",3025433,11.1,false
"pl4035538wk5",4,5,"RB","David Montgomery",4035538,0,false
"pl3917315wk5",4,5,"QB","Kyler Murray",3917315,15.66,true
"pl16733wk5",4,5,"WR","Odell Beckham Jr.",16733,3,true
"pl4241478wk5",4,5,"WR","DeVonta Smith",4241478,11.2,false
"pl3115364wk5",4,5,"RB","Leonard Fournette",3115364,19,true
"pl3045138wk5",4,5,"WR","Mike Williams",3045138,32.5,true
"pl2330wk5",4,5,"QB","Tom Brady",2330,47.74,false
"pl-16029wk5",4,5,"D/ST","Panthers D/ST",-16029,10,true
"pl2976592wk5",4,5,"WR","Sterling Shepard",2976592,0,false
"pl-16024wk5",4,5,"D/ST","Chargers D/ST",-16024,-8,false
"pl13983wk5",4,5,"WR","A.J. Green",13983,1.8,false
"pl3117251wk5",5,5,"RB","Christian McCaffrey",3117251,0,false
"pl16799wk5",5,5,"WR","Allen Robinson II",16799,5.2,false
"pl14881wk5",5,5,"QB","Russell Wilson",14881,11.08,true
"pl13229wk5",5,5,"TE","Rob Gronkowski",13229,0,false
"pl3043078wk5",5,5,"RB","Derrick Henry",3043078,31,true
"pl4046692wk5",5,5,"WR","Chase Claypool",4046692,21.5,true
"pl3119195wk5",5,5,"RB","Chase Edmonds",3119195,2.9,true
"pl4040715wk5",5,5,"QB","Jalen Hurts",4040715,22.92,false
"pl16731wk5",5,5,"WR","Brandin Cooks",16731,3.8,true
"pl2980453wk5",5,5,"RB","Jamaal Williams",2980453,7.5,false
"pl4035004wk5",5,5,"WR","Mecole Hardman",4035004,12.1,false
"pl4241372wk5",5,5,"WR","Marquise Brown",4241372,29,true
"pl3116164wk5",5,5,"TE","Mike Gesicki",3116164,6.3,false
"pl4262921wk5",5,5,"WR","Justin Jefferson",4262921,15.9,true
"pl3121023wk5",5,5,"TE","Dallas Goedert",3121023,3.8,true
"pl-16034wk5",5,5,"D/ST","Texans D/ST",-16034,4,true
"pl3051392wk5",6,5,"RB","Ezekiel Elliott",3051392,24.2,true
"pl3919596wk5",6,5,"RB","Chris Carson",3919596,0,false
"pl3121422wk5",6,5,"WR","Terry McLaurin",3121422,6.6,true
"pl2577417wk5",6,5,"QB","Dak Prescott",2577417,26.68,true
"pl2577327wk5",6,5,"WR","Tyler Lockett",2577327,8.2,true
"pl4259545wk5",6,5,"RB","D'Andre Swift",4259545,19.4,true
"pl4239993wk5",6,5,"WR","Tee Higgins",4239993,7.7,false
"pl3128429wk5",6,5,"WR","Courtland Sutton",3128429,21.5,false
"pl2574808wk5",6,5,"WR","Robby Anderson",2574808,4,false
"pl3916430wk5",6,5,"RB","Nyheim Hines",3916430,1.8,false
"pl3042778wk5",6,5,"WR","Corey Davis",3042778,6.5,true
"pl2975674wk5",6,5,"TE","Robert Tonyan",2975674,1.3,false
"pl4052042wk5",6,5,"RB","James Robinson",4052042,21.2,true
"pl-16033wk5",6,5,"D/ST","Ravens D/ST",-16033,0,true
"pl12537wk5",6,5,"TE","Jared Cook",12537,3.4,true
"pl3127586wk5",6,5,"RB","Jeremy McNichols",3127586,4.5,false
"pl15847wk5",7,5,"TE","Travis Kelce",15847,14.7,true
"pl4242335wk5",7,5,"RB","Jonathan Taylor",4242335,30.4,true
"pl3915416wk5",7,5,"WR","DJ Moore",3915416,6.3,true
"pl13982wk5",7,5,"WR","Julio Jones",13982,0,false
"pl4361579wk5",7,5,"RB","Javonte Williams",4361579,10.1,false
"pl2576434wk5",7,5,"RB","Melvin Gordon III",2576434,5.3,true
"pl3045144wk5",7,5,"WR","Tyler Boyd",3045144,4.4,true
"pl3045147wk5",7,5,"RB","James Conner",3045147,10.2,true
"pl3918298wk5",7,5,"QB","Josh Allen",3918298,42.5,true
"pl3128721wk5",7,5,"RB","Sony Michel",3128721,11,false
"pl-16007wk5",7,5,"D/ST","Broncos D/ST",-16007,2,true
"pl4241555wk5",7,5,"RB","Elijah Mitchell",4241555,7.2,false
"pl15349wk5",7,5,"WR","Cole Beasley",15349,1,true
"pl3895856wk5",7,5,"WR","Christian Kirk",3895856,7.5,false
"pl2576716wk5",7,5,"WR","Jamison Crowder",2576716,6.4,false
"pl-16002wk5",7,5,"D/ST","Bills D/ST",-16002,15,false
"pl3116406wk5",8,5,"WR","Tyreek Hill",3116406,11.3,true
"pl3116385wk5",8,5,"RB","Joe Mixon",3116385,10,false
"pl16737wk5",8,5,"WR","Mike Evans",16737,26.3,true
"pl3925357wk5",8,5,"WR","Calvin Ridley",3925357,0,false
"pl16460wk5",8,5,"WR","Adam Thielen",16460,5,true
"pl3925347wk5",8,5,"RB","Damien Harris",3925347,9.8,false
"pl4362628wk5",8,5,"WR","Ja'Marr Chase",4362628,24.9,true
"pl4040761wk5",8,5,"RB","Devin Singletary",4040761,2.8,false
"pl3916148wk5",8,5,"RB","Tony Pollard",3916148,12.3,false
"pl3916387wk5",8,5,"QB","Lamar Jackson",3916387,49.88,true
"pl3916433wk5",8,5,"WR","Jakobi Meyers",3916433,7.6,false
"pl2572861wk5",8,5,"RB","J.D. McKissic",2572861,1.2,false
"pl17359wk5",8,5,"RB","Damien Williams",17359,15.4,true
"pl3046409wk5",8,5,"RB","Alex Collins",3046409,8.2,true
"pl3117256wk5",8,5,"TE","Dalton Schultz",3117256,10.9,true
"pl-16023wk5",8,5,"D/ST","Steelers D/ST",-16023,3,true
"pl3042519wk5",9,5,"RB","Aaron Jones",3042519,12.9,true
"pl4242214wk5",9,5,"RB","Clyde Edwards-Helaire",4242214,2.9,true
"pl4047365wk5",9,5,"RB","Josh Jacobs",4047365,14.7,true
"pl4047646wk5",9,5,"WR","A.J. Brown",4047646,5.3,true
"pl3932905wk5",9,5,"WR","Diontae Johnson",3932905,14.2,true
"pl3068267wk5",9,5,"RB","Austin Ekeler",3068267,30.4,true
"pl4038941wk5",9,5,"QB","Justin Herbert",4038941,50.82,true
"pl2976316wk5",9,5,"WR","Michael Thomas",2976316,0,false
